evaluation_method,model,algorithm,feature_set,threshold,run_name,signal,episode_id,episode_start_row,episode_end_row,episode_duration_events,n_raw_signals_in_episode,target_label,predicted_proba_up,future_mid_return_bps,signed_return_bps,is_correct_signal,is_positive_signed_return,mean_raw_signed_return_bps_in_episode,max_raw_signed_return_bps_in_episode,min_raw_signed_return_bps_in_episode,cooldown_trade_id
cooldown_first_signal,hist_gradient_boosting_static_full,hist_gradient_boosting,static_full,0.9,20260610_201605,down,,59,59,0,1,down,0.0841119039521511,-0.0323197587659418,0.0323197587659418,True,True,0.0323197587659418,0.0323197587659418,0.0323197587659418,2.0
cooldown_first_signal,hist_gradient_boosting_static_full,hist_gradient_boosting,static_full,0.9,20260610_201605,down,,118,118,0,1,up,0.0754657703019149,3.814366423231519,-3.814366423231519,False,False,-3.814366423231519,-3.814366423231519,-3.814366423231519,3.0
cooldown_first_signal,hist_gradient_boosting_static_full,hist_gradient_boosting,static_full,0.9,20260610_201605,up,,479,479,0,1,up,0.9112266970646344,1.4537290168359362,1.4537290168359362,True,True,1.4537290168359362,1.4537290168359362,1.4537290168359362,4.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201249,up,,84,84,0,1,up,0.7529421309047927,4.183603665741664,4.183603665741664,True,True,4.183603665741664,4.183603665741664,4.183603665741664,1.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201249,up,,156,156,0,1,up,0.7526265323590768,1.712117186345452,1.712117186345452,True,True,1.712117186345452,1.712117186345452,1.712117186345452,2.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201249,up,,207,207,0,1,up,0.7529421309047927,2.5031390170737744,2.5031390170737744,True,True,2.5031390170737744,2.5031390170737744,2.5031390170737744,3.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201249,up,,269,269,0,1,up,0.7664581302194213,0.6536939356571736,0.6536939356571736,True,True,0.6536939356571736,0.6536939356571736,0.6536939356571736,4.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201249,down,,500,500,0,1,down,0.2407260540496226,-3.8702966824299967,3.8702966824299967,True,True,3.8702966824299967,3.8702966824299967,3.8702966824299967,5.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201428,up,,40,40,0,1,down,0.7508006027612055,-2.567611757724464,-2.567611757724464,False,False,-2.567611757724464,-2.567611757724464,-2.567611757724464,1.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201428,up,,105,105,0,1,up,0.7529421309047927,5.895716882828861,5.895716882828861,True,True,5.895716882828861,5.895716882828861,5.895716882828861,2.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201428,down,,473,473,0,1,down,0.2361750201760576,-2.7474902888335877,2.7474902888335877,True,True,2.7474902888335877,2.7474902888335877,2.7474902888335877,3.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201605,up,,11,11,0,1,up,0.78499991270366,10.12647580039161,10.12647580039161,True,True,10.12647580039161,10.12647580039161,10.12647580039161,1.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201605,up,,144,144,0,1,up,0.7598239195666373,3.5149356483965555,3.5149356483965555,True,True,3.5149356483965555,3.5149356483965555,3.5149356483965555,2.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201605,up,,324,324,0,1,up,0.758308271737204,1.1629155909020916,1.1629155909020916,True,True,1.1629155909020916,1.1629155909020916,1.1629155909020916,3.0
cooldown_first_signal,lightgbm_dynamic_compact,lightgbm,dynamic_compact,0.75,20260610_201605,up,,481,481,0,1,up,0.7743847731931457,1.4537290168359362,1.4537290168359362,True,True,1.4537290168359362,1.4537290168359362,1.4537290168359362,4.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201249,up,,43,43,0,1,up,0.7623004056699282,0.7753396755050268,0.7753396755050268,True,True,0.7753396755050268,0.7753396755050268,0.7753396755050268,1.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201249,up,,94,94,0,1,up,0.7737536044212687,1.1467676899012955,1.1467676899012955,True,True,1.1467676899012955,1.1467676899012955,1.1467676899012955,2.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201249,up,,152,152,0,1,up,0.7555627402284003,1.2436495137246872,1.2436495137246872,True,True,1.2436495137246872,1.2436495137246872,1.2436495137246872,3.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201249,up,,207,207,0,1,up,0.7504187513371674,2.5031390170737744,2.5031390170737744,True,True,2.5031390170737744,2.5031390170737744,2.5031390170737744,4.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201249,up,,269,269,0,1,up,0.8485071834534857,0.6536939356571736,0.6536939356571736,True,True,0.6536939356571736,0.6536939356571736,0.6536939356571736,5.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201249,down,,500,500,0,1,down,0.2498975729931878,-3.8702966824299967,3.8702966824299967,True,True,3.8702966824299967,3.8702966824299967,3.8702966824299967,6.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201428,up,,40,40,0,1,down,0.7522559305274188,-2.567611757724464,-2.567611757724464,False,False,-2.567611757724464,-2.567611757724464,-2.567611757724464,1.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201428,up,,91,91,0,1,up,0.7795237621023323,4.345062579400594,4.345062579400594,True,True,4.345062579400594,4.345062579400594,4.345062579400594,2.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201428,up,,145,145,0,1,up,0.8149174064617822,2.130893352825236,2.130893352825236,True,True,2.130893352825236,2.130893352825236,2.130893352825236,3.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201605,up,,11,11,0,1,up,0.832721856488557,10.12647580039161,10.12647580039161,True,True,10.12647580039161,10.12647580039161,10.12647580039161,1.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201605,down,,135,135,0,1,up,0.2397624557113996,4.719470320269092,-4.719470320269092,False,False,-4.719470320269092,-4.719470320269092,-4.719470320269092,2.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201605,up,,319,319,0,1,up,0.7508692211122812,1.1629155909020916,1.1629155909020916,True,True,1.1629155909020916,1.1629155909020916,1.1629155909020916,3.0
cooldown_first_signal,lightgbm_dynamic_full,lightgbm,dynamic_full,0.75,20260610_201605,up,,479,479,0,1,up,0.7790857724970723,1.4537290168359362,1.4537290168359362,True,True,1.4537290168359362,1.4537290168359362,1.4537290168359362,4.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,12,12,0,1,up,0.6622717088498636,3.3770982646719183,3.3770982646719183,True,True,3.3770982646719183,3.3770982646719183,3.3770982646719183,1.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,65,65,0,1,up,0.6616666611717114,3.0528950409847155,3.0528950409847155,True,True,3.0528950409847155,3.0528950409847155,3.0528950409847155,2.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,down,,151,151,0,1,up,0.2294397825604838,0.7348464170986446,-0.7348464170986446,False,False,-0.7348464170986446,-0.7348464170986446,-0.7348464170986446,3.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,208,208,0,1,up,0.6577631440530123,2.3900670106957733,2.3900670106957733,True,True,2.3900670106957733,2.3900670106957733,2.3900670106957733,4.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,259,259,0,1,up,0.6572705692754126,3.697260555961535,3.697260555961535,True,True,3.697260555961535,3.697260555961535,3.697260555961535,5.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,310,310,0,1,up,0.6840540789588547,1.5493329395432909,1.5493329395432909,True,True,1.5493329395432909,1.5493329395432909,1.5493329395432909,6.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,366,366,0,1,up,0.650547860239253,0.9359450503443334,0.9359450503443334,True,True,0.9359450503443334,0.9359450503443334,0.9359450503443334,7.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,422,422,0,1,up,0.6581511414663773,0.9035179925120927,0.9035179925120927,True,True,0.9035179925120927,0.9035179925120927,0.9035179925120927,8.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201249,up,,484,484,0,1,up,0.6572967637237175,0.1129222586704337,0.1129222586704337,True,True,0.1129222586704337,0.1129222586704337,0.1129222586704337,9.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201428,down,,15,15,0,1,down,0.3271099752862293,-1.824727643251478,1.824727643251478,True,True,1.824727643251478,1.824727643251478,1.824727643251478,1.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201428,up,,105,105,0,1,up,0.6626927118207712,5.895716882828861,5.895716882828861,True,True,5.895716882828861,5.895716882828861,5.895716882828861,2.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201428,up,,177,177,0,1,down,0.6587986631192198,-3.84146995946244,-3.84146995946244,False,False,-3.84146995946244,-3.84146995946244,-3.84146995946244,3.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201428,down,,253,253,0,1,down,0.3489673529646916,-4.908993874254142,4.908993874254142,True,True,4.908993874254142,4.908993874254142,4.908993874254142,4.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201428,down,,326,326,0,1,down,0.330332057210905,-0.0323136492041964,0.0323136492041964,True,True,0.0323136492041964,0.0323136492041964,0.0323136492041964,5.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201428,up,,390,390,0,1,down,0.6555977368846223,-4.4916117534821165,-4.4916117534821165,False,False,-4.4916117534821165,-4.4916117534821165,-4.4916117534821165,6.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201428,up,,463,463,0,1,down,0.6614608937044646,-2.020184063010744,-2.020184063010744,False,False,-2.020184063010744,-2.020184063010744,-2.020184063010744,7.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201605,up,,16,16,0,1,up,0.7822406719478199,8.450795345189555,8.450795345189555,True,True,8.450795345189555,8.450795345189555,8.450795345189555,1.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201605,up,,67,67,0,1,down,0.6548898610261961,-0.9211265215758324,-0.9211265215758324,False,False,-0.9211265215758324,-0.9211265215758324,-0.9211265215758324,2.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201605,down,,122,122,0,1,up,0.3357770969738085,4.42881607563228,-4.42881607563228,False,False,-4.42881607563228,-4.42881607563228,-4.42881607563228,3.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201605,up,,217,217,0,1,up,0.6518829325761362,0.0807829483351341,0.0807829483351341,True,True,0.0807829483351341,0.0807829483351341,0.0807829483351341,4.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201605,up,,298,298,0,1,up,0.6624562173121696,0.2584206781763853,0.2584206781763853,True,True,0.2584206781763853,0.2584206781763853,0.2584206781763853,5.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201605,down,,462,462,0,1,up,0.3033658603757301,6.461936367696541,-6.461936367696541,False,False,-6.461936367696541,-6.461936367696541,-6.461936367696541,6.0
cooldown_first_signal,logit_dynamic_compact,logit,dynamic_compact,0.65,20260610_201605,up,,513,513,0,1,down,0.90926487744979,-1.6790184845394407,-1.6790184845394407,False,False,-1.6790184845394407,-1.6790184845394407,-1.6790184845394407,7.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201249,up,,62,62,0,1,up,0.7536938190460205,3.0690528822030494,3.0690528822030494,True,True,3.0690528822030494,3.0690528822030494,3.0690528822030494,1.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201249,up,,156,156,0,1,up,0.7711203694343567,1.712117186345452,1.712117186345452,True,True,1.712117186345452,1.712117186345452,1.712117186345452,2.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201249,up,,207,207,0,1,up,0.7569528222084045,2.5031390170737744,2.5031390170737744,True,True,2.5031390170737744,2.5031390170737744,2.5031390170737744,3.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201249,up,,269,269,0,1,up,0.7903782725334167,0.6536939356571736,0.6536939356571736,True,True,0.6536939356571736,0.6536939356571736,0.6536939356571736,4.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201249,down,,501,501,0,1,down,0.2253388017416,-3.6122769036017743,3.6122769036017743,True,True,3.6122769036017743,3.6122769036017743,3.6122769036017743,5.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201428,up,,41,41,0,1,down,0.7553048729896545,-2.567611757724464,-2.567611757724464,False,False,-2.567611757724464,-2.567611757724464,-2.567611757724464,1.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201428,up,,105,105,0,1,up,0.7696901559829712,5.895716882828861,5.895716882828861,True,True,5.895716882828861,5.895716882828861,5.895716882828861,2.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201428,up,,439,439,0,1,up,0.7557850480079651,1.7943584400725854,1.7943584400725854,True,True,1.7943584400725854,1.7943584400725854,1.7943584400725854,3.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201605,up,,11,11,0,1,up,0.7895852327346802,10.12647580039161,10.12647580039161,True,True,10.12647580039161,10.12647580039161,10.12647580039161,1.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201605,down,,134,134,0,1,up,0.2495529651641845,4.3314006343564415,-4.3314006343564415,False,False,-4.3314006343564415,-4.3314006343564415,-4.3314006343564415,2.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201605,up,,324,324,0,1,up,0.7765306830406189,1.1629155909020916,1.1629155909020916,True,True,1.1629155909020916,1.1629155909020916,1.1629155909020916,3.0
cooldown_first_signal,xgboost_dynamic_compact,xgboost,dynamic_compact,0.75,20260610_201605,up,,480,480,0,1,up,0.7729132175445557,1.4537290168359362,1.4537290168359362,True,True,1.4537290168359362,1.4537290168359362,1.4537290168359362,4.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201249,up,,43,43,0,1,up,0.7581418752670288,0.7753396755050268,0.7753396755050268,True,True,0.7753396755050268,0.7753396755050268,0.7753396755050268,1.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201249,up,,94,94,0,1,up,0.7770090699195862,1.1467676899012955,1.1467676899012955,True,True,1.1467676899012955,1.1467676899012955,1.1467676899012955,2.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201249,up,,172,172,0,1,up,0.7858055830001831,4.280320620242417,4.280320620242417,True,True,4.280320620242417,4.280320620242417,4.280320620242417,3.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201249,up,,269,269,0,1,up,0.8649183511734009,0.6536939356571736,0.6536939356571736,True,True,0.6536939356571736,0.6536939356571736,0.6536939356571736,4.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201249,down,,495,495,0,1,down,0.2318030446767807,-3.176909512101478,3.176909512101478,True,True,3.176909512101478,3.176909512101478,3.176909512101478,5.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201428,up,,76,76,0,1,up,0.7546655535697937,0.2099651054132678,0.2099651054132678,True,True,0.2099651054132678,0.2099651054132678,0.2099651054132678,1.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201428,up,,145,145,0,1,up,0.8304027915000916,2.130893352825236,2.130893352825236,True,True,2.130893352825236,2.130893352825236,2.130893352825236,2.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201605,up,,11,11,0,1,up,0.8069887757301331,10.12647580039161,10.12647580039161,True,True,10.12647580039161,10.12647580039161,10.12647580039161,1.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201605,down,,135,135,0,1,up,0.2452476024627685,4.719470320269092,-4.719470320269092,False,False,-4.719470320269092,-4.719470320269092,-4.719470320269092,2.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201605,up,,324,324,0,1,up,0.7632442116737366,1.1629155909020916,1.1629155909020916,True,True,1.1629155909020916,1.1629155909020916,1.1629155909020916,3.0
cooldown_first_signal,xgboost_dynamic_full,xgboost,dynamic_full,0.75,20260610_201605,up,,478,478,0,1,up,0.7563599348068237,1.8414614742834343,1.8414614742834343,True,True,1.8414614742834343,1.8414614742834343,1.8414614742834343,4.0
