model_name,feature_set,horizon_events,feature,coefficient,absolute_coefficient
logit_combined,combined,100,trade_notional_rolling_sum_20e,-1.1706564703395173,1.1706564703395173
logit_combined,combined,100,avg_trade_size,0.9141454896986599,0.9141454896986599
logit_combined,combined,100,avg_trade_notional,-0.9102585001833201,0.9102585001833201
logit_combined,combined,100,trade_count_rolling_sum_20e,-0.8957317241002701,0.8957317241002701
logit_combined,combined,100,trade_count_rolling_sum_50e,-0.8216771459067654,0.8216771459067654
logit_combined,combined,100,signed_trade_volume_rolling_sum_50e,-0.8056301029388716,0.8056301029388716
logit_combined,combined,100,trade_notional_rolling_sum_10e,-0.7896620236359745,0.7896620236359745
logit_combined,combined,100,trade_intensity_rolling_mean_20e,0.7865718931108721,0.7865718931108721
logit_combined,combined,100,trade_intensity_rolling_mean_50e,0.7616417702727288,0.7616417702727288
logit_combined,combined,100,trade_volume_rolling_sum_10e,0.7428869378009084,0.7428869378009084
logit_combined,combined,100,signed_trade_notional_rolling_sum_50e,0.6976524469592167,0.6976524469592167
logit_combined,combined,100,signed_trade_volume_rolling_sum_20e,-0.6314536973229773,0.6314536973229773
logit_combined,combined,100,signed_trade_notional_rolling_sum_20e,0.5733120767398181,0.5733120767398181
logit_combined,combined,100,trade_volume_rolling_sum_5e,0.35211108658427526,0.35211108658427526
logit_combined,combined,100,trade_notional_rolling_sum_5e,-0.342342916999322,0.342342916999322
logit_combined,combined,100,imbalance_1,0.3228559110847186,0.3228559110847186
logit_combined,combined,100,trade_intensity_rolling_mean_10e,0.31097086288766973,0.31097086288766973
logit_combined,combined,100,sell_trade_notional,-0.29179885090917224,0.29179885090917224
logit_combined,combined,100,trade_count_rolling_sum_10e,-0.2822507576018794,0.2822507576018794
logit_combined,combined,100,sell_trade_volume,0.281453550986817,0.281453550986817
logit_combined,combined,100,trade_notional,-0.27179650185288634,0.27179650185288634
logit_combined,combined,100,trade_volume,0.2706844155847201,0.2706844155847201
logit_combined,combined,100,trade_count_rolling_sum_5e,-0.2455009339615767,0.2455009339615767
logit_combined,combined,100,trade_intensity_rolling_mean_5e,0.2325227682923079,0.2325227682923079
logit_combined,combined,100,imbalance_10,-0.18401097897506316,0.18401097897506316
logit_combined,combined,100,trade_intensity_per_second,-0.1690974503193683,0.1690974503193683
logit_combined,combined,100,signed_trade_volume_rolling_sum_5e,0.15245370937227226,0.15245370937227226
logit_combined,combined,100,signed_trade_notional_rolling_sum_5e,-0.14455388049306162,0.14455388049306162
logit_combined,combined,100,buy_trade_volume,0.1392400384053247,0.1392400384053247
logit_combined,combined,100,buy_trade_notional,-0.1336293767219216,0.1336293767219216
logit_combined,combined,100,ask_depth_5,-0.12914721402651172,0.12914721402651172
logit_combined,combined,100,bid_depth_10,0.1249312603910941,0.1249312603910941
logit_combined,combined,100,imbalance_5,0.12432994412640719,0.12432994412640719
logit_combined,combined,100,best_ask_qty,0.12432795662269105,0.12432795662269105
logit_combined,combined,100,signed_trade_notional_rolling_sum_10e,0.08566676488563527,0.08566676488563527
logit_combined,combined,100,trade_count,0.08262778417782099,0.08262778417782099
logit_combined,combined,100,signed_trade_volume_rolling_sum_10e,-0.07745261015638397,0.07745261015638397
logit_combined,combined,100,bid_depth_5,-0.07214695519668259,0.07214695519668259
logit_combined,combined,100,signed_trade_notional,0.06615746005538192,0.06615746005538192
logit_combined,combined,100,buy_trade_count,0.06129684406687322,0.06129684406687322
logit_combined,combined,100,ask_depth_10,0.059302742814975315,0.059302742814975315
logit_combined,combined,100,sell_trade_count,0.05885767715823606,0.05885767715823606
logit_combined,combined,100,signed_trade_volume,-0.05600489409163113,0.05600489409163113
