model,horizon,threshold,signal_group,n_signals,coverage,precision,mean_future_return_bps,median_future_return_bps,mean_signed_return_bps,median_signed_return_bps,positive_signed_return_share,break_even_round_trip_cost_bps
logit_signal,5,0.5,up,451,0.5262543757292882,0.7361419068736141,0.41293888676640295,0.53285925007307,0.41293888676640295,0.53285925007307,0.7361419068736141,0.41293888676640295
logit_signal,5,0.5,down,406,0.47374562427071176,0.6896551724137931,-0.20366470370422046,-0.43645745288090065,0.20366470370422046,0.43645745288090065,0.6896551724137931,0.20366470370422046
logit_signal,5,0.5,both,857,1.0,0.7141190198366394,0.12082563387133519,0.1129222586704337,0.31379615826786617,0.46856305444986646,0.7141190198366394,0.31379615826786617
logit_signal,5,0.55,up,427,0.4982497082847141,0.747072599531616,0.4292885567542341,0.53285925007307,0.4292885567542341,0.53285925007307,0.747072599531616,0.4292885567542341
logit_signal,5,0.55,down,373,0.4352392065344224,0.7292225201072386,-0.2862759708719397,-0.46838747919553114,0.2862759708719397,0.46838747919553114,0.7292225201072386,0.2862759708719397
logit_signal,5,0.55,both,800,0.9334889148191365,0.73875,0.09565659574853058,0.07264351946201231,0.3626089385866143,0.5004977136180422,0.73875,0.3626089385866143
logit_signal,5,0.6,up,402,0.4690781796966161,0.763681592039801,0.4575788641844257,0.53285925007307,0.4575788641844257,0.53285925007307,0.763681592039801,0.4575788641844257
logit_signal,5,0.6,down,350,0.40840140023337224,0.7428571428571429,-0.33830052686930784,-0.484719304529313,0.33830052686930784,0.484719304529313,0.7428571428571429,0.33830052686930784
logit_signal,5,0.6,both,752,0.8774795799299884,0.7539893617021277,0.08715627526314017,0.08065316156269375,0.4020636805936129,0.5010436241126293,0.7539893617021277,0.4020636805936129
logit_signal,5,0.65,up,358,0.4177362893815636,0.770949720670391,0.4771474395871685,0.53285925007307,0.4771474395871685,0.53285925007307,0.770949720670391,0.4771474395871685
logit_signal,5,0.65,down,310,0.3617269544924154,0.7677419354838709,-0.3750868531424987,-0.5010436241126293,0.3750868531424987,0.5010436241126293,0.7677419354838709,0.3750868531424987
logit_signal,5,0.65,both,668,0.779463243873979,0.7694610778443114,0.08164948936831103,0.06463387736133086,0.4297839937820074,0.520815442881517,0.7694610778443114,0.4297839937820074
logit_signal,5,0.7,up,319,0.37222870478413067,0.8025078369905956,0.48138340630187143,0.5485149361406094,0.48138340630187143,0.5485149361406094,0.8025078369905956,0.48138340630187143
logit_signal,5,0.7,down,282,0.3290548424737456,0.7978723404255319,-0.43514038508340935,-0.5489719289653028,0.43514038508340935,0.5489719289653028,0.7978723404255319,0.43514038508340935
logit_signal,5,0.7,both,601,0.7012835472578763,0.800332778702163,0.051333973405616566,0.06463387736133086,0.45968534975676945,0.5485149361406094,0.800332778702163,0.45968534975676945
logit_signal,5,0.75,up,264,0.3080513418903151,0.8143939393939394,0.4954687448776761,0.5406870931068397,0.4954687448776761,0.5406870931068397,0.8143939393939394,0.4954687448776761
logit_signal,5,0.75,down,242,0.2823803967327888,0.8512396694214877,-0.5167596046003966,-0.5649307191862851,0.5167596046003966,0.5649307191862851,0.8512396694214877,0.5167596046003966
logit_signal,5,0.75,both,506,0.5904317386231038,0.8320158102766798,0.011359534257728296,-0.016149831678635707,0.5056513299624554,0.549317836572305,0.8320158102766798,0.5056513299624554
logit_signal,5,0.8,up,196,0.22870478413068845,0.8469387755102041,0.5966218487204286,0.6381624877183079,0.5966218487204286,0.6381624877183079,0.8469387755102041,0.5966218487204286
logit_signal,5,0.8,down,197,0.22987164527421236,0.8984771573604061,-0.6609714702763472,-0.612896800276097,0.6609714702763472,0.612896800276097,0.8984771573604061,0.6609714702763472
logit_signal,5,0.8,both,393,0.45857642940490084,0.8727735368956743,-0.03377480227795526,-0.06460819571119103,0.6288785292459146,0.6138889135698378,0.8727735368956743,0.6288785292459146
logit_signal,5,0.85,up,129,0.15052508751458576,0.8604651162790697,0.6361824881979208,0.6784112577506995,0.6361824881979208,0.6784112577506995,0.8604651162790697,0.6361824881979208
logit_signal,5,0.85,down,121,0.1411901983663944,0.9090909090909091,-0.6729202623014319,-0.5976982157096522,0.6729202623014319,0.5976982157096522,0.9090909090909091,0.6729202623014319
logit_signal,5,0.85,both,250,0.29171528588098017,0.884,0.0025767569562340498,-0.024238556537437006,0.6539635708640201,0.6380156144780713,0.884,0.6539635708640201
logit_signal,5,0.9,up,7,0.008168028004667444,1.0,0.8727900664630616,0.8329034042309225,0.8727900664630616,0.8329034042309225,1.0,0.8727900664630616
logit_signal,5,0.9,down,3,0.003500583430571762,1.0,-1.1611058384985995,-0.977103477680652,1.1611058384985995,0.977103477680652,1.0,1.1611058384985995
logit_signal,5,0.9,both,10,0.011668611435239206,1.0,0.2626212949745632,0.6382716232955499,0.9592847980737229,0.8963442032849933,1.0,0.9592847980737229
logit_signal,5,0.95,up,5,0.005834305717619603,1.0,0.8531532747575454,0.7515868179752694,0.8531532747575454,0.7515868179752694,1.0,0.8531532747575454
logit_signal,5,0.95,down,3,0.003500583430571762,1.0,-1.1611058384985995,-0.977103477680652,1.1611058384985995,0.977103477680652,1.0,1.1611058384985995
logit_signal,5,0.95,both,8,0.009334889148191364,1.0,0.09780610728649108,0.27862410860834963,0.9686354861604407,0.8963442032849933,1.0,0.9686354861604407
logit_full,5,0.5,up,458,0.5350467289719626,0.7489082969432315,0.4646531985914029,0.53285925007307,0.4646531985914029,0.53285925007307,0.7489082969432315,0.4646531985914029
logit_full,5,0.5,down,398,0.4649532710280374,0.7110552763819096,-0.27225588286365526,-0.4603436157074592,0.27225588286365526,0.4603436157074592,0.7110552763819096,0.27225588286365526
logit_full,5,0.5,both,856,1.0,0.7313084112149533,0.12202491071860715,0.1129222586704337,0.37519743730677263,0.5004977136180422,0.7313084112149533,0.37519743730677263
logit_full,5,0.55,up,426,0.4976635514018692,0.7629107981220657,0.4819222060267917,0.5485149361406094,0.4819222060267917,0.5485149361406094,0.7629107981220657,0.4819222060267917
logit_full,5,0.55,down,376,0.4392523364485981,0.723404255319149,-0.29779262091497316,-0.4684268241328393,0.29779262091497316,0.4684268241328393,0.723404255319149,0.29779262091497316
logit_full,5,0.55,both,802,0.9369158878504673,0.7443890274314214,0.11637011758526601,0.10485685147609836,0.3955971137549167,0.5010436241126293,0.7443890274314214,0.3955971137549167
logit_full,5,0.6,up,400,0.4672897196261682,0.77,0.4739999084694635,0.5406870931068397,0.4739999084694635,0.5406870931068397,0.77,0.4739999084694635
logit_full,5,0.6,down,356,0.4158878504672897,0.7359550561797753,-0.32826266374972485,-0.4926339015265402,0.32826266374972485,0.4926339015265402,0.7359550561797753,0.32826266374972485
logit_full,5,0.6,both,756,0.883177570093458,0.753968253968254,0.09621488768899913,0.096791444281763,0.4053723170405919,0.5166744571472037,0.753968253968254,0.4053723170405919
logit_full,5,0.65,up,367,0.4287383177570093,0.771117166212534,0.4793012773087371,0.53285925007307,0.4793012773087371,0.53285925007307,0.771117166212534,0.4793012773087371
logit_full,5,0.65,down,327,0.3820093457943925,0.7553516819571865,-0.3723589076780582,-0.5003538793157958,0.3723589076780582,0.5003538793157958,0.7553516819571865,0.3723589076780582
logit_full,5,0.65,both,694,0.8107476635514018,0.7636887608069164,0.07801470599651511,0.06463387736133086,0.4289120051628696,0.5166744571472037,0.7636887608069164,0.4289120051628696
logit_full,5,0.7,up,332,0.3878504672897196,0.786144578313253,0.46983209146456284,0.53285925007307,0.46983209146456284,0.53285925007307,0.786144578313253,0.46983209146456284
logit_full,5,0.7,down,288,0.3364485981308411,0.7847222222222222,-0.42515526826796995,-0.5014457003049699,0.42515526826796995,0.5014457003049699,0.7847222222222222,0.42515526826796995
logit_full,5,0.7,both,620,0.7242990654205608,0.785483870967742,0.05409602758880568,0.06460184653556134,0.4490789864958229,0.53285925007307,0.785483870967742,0.4490789864958229
logit_full,5,0.75,up,281,0.3282710280373832,0.8113879003558719,0.5149086828626004,0.5651500998293812,0.5149086828626004,0.5651500998293812,0.8113879003558719,0.5149086828626004
logit_full,5,0.75,down,255,0.29789719626168226,0.8235294117647058,-0.4765054119556195,-0.5489719289653028,0.4765054119556195,0.5489719289653028,0.8235294117647058,0.4765054119556195
logit_full,5,0.75,both,536,0.6261682242990654,0.8171641791044776,0.043247126559156183,0.03226849973225754,0.4966384700243912,0.5493018615676526,0.8171641791044776,0.4966384700243912
logit_full,5,0.8,up,222,0.25934579439252337,0.8468468468468469,0.5883069416182581,0.5894200409761741,0.5883069416182581,0.5894200409761741,0.8468468468468469,0.5883069416182581
logit_full,5,0.8,down,201,0.23481308411214954,0.8955223880597015,-0.6484772616156537,-0.5976982157096522,0.6484772616156537,0.5976982157096522,0.8955223880597015,0.6484772616156537
logit_full,5,0.8,both,423,0.4941588785046729,0.8699763593380615,0.0006151571028532998,-0.016149831678635707,0.6168985121134746,0.5976982157096522,0.8699763593380615,0.6168985121134746
logit_full,5,0.85,up,148,0.17289719626168223,0.8513513513513513,0.5857898395643717,0.6461038749394632,0.5857898395643717,0.6461038749394632,0.8513513513513513,0.5857898395643717
logit_full,5,0.85,down,130,0.15186915887850466,0.9153846153846154,-0.6477038756216643,-0.5654587122239096,0.6477038756216643,0.5654587122239096,0.9153846153846154,0.6477038756216643
logit_full,5,0.85,both,278,0.3247663551401869,0.8812949640287769,0.008976231743563469,-0.016149831678635707,0.6147424463537532,0.5976982157096522,0.8812949640287769,0.6147424463537532
logit_full,5,0.9,up,37,0.04322429906542056,0.8648648648648649,0.889334911524953,0.7917010342994857,0.889334911524953,0.7917010342994857,0.8648648648648649,0.889334911524953
logit_full,5,0.9,down,32,0.037383177570093455,0.9375,-0.6164360155416424,-0.47661855436142986,0.6164360155416424,0.47661855436142986,0.9375,0.6164360155416424
logit_full,5,0.9,both,69,0.08060747663551401,0.8985507246376812,0.19100636563899573,-0.032327281396238305,0.7627731046921133,0.7432847855270985,0.8985507246376812,0.7627731046921133
logit_full,5,0.95,up,1,0.0011682242990654205,1.0,2.0934097198876955,2.0934097198876955,2.0934097198876955,2.0934097198876955,1.0,2.0934097198876955
logit_full,5,0.95,down,2,0.002336448598130841,1.0,-0.9531351327712878,-0.9531351327712878,0.9531351327712878,0.9531351327712878,1.0,0.9531351327712878
logit_full,5,0.95,both,3,0.0035046728971962616,1.0,0.062379818115039974,-0.9291667878619236,1.3332266618100903,0.977103477680652,1.0,1.3332266618100903
logit_signal,10,0.5,up,613,0.5104079933388843,0.6851549755301795,0.38643416866812574,0.597924233303182,0.38643416866812574,0.597924233303182,0.6851549755301795,0.38643416866812574
logit_signal,10,0.5,down,588,0.48959200666111574,0.5816326530612245,-0.03911116749830378,-0.3956816271644126,0.03911116749830378,0.3956816271644126,0.5816326530612245,0.03911116749830378
logit_signal,10,0.5,both,1201,1.0,0.6344712739383847,0.17809057360912442,0.2581196788020712,0.21638760356583156,0.48469220833124993,0.6344712739383847,0.21638760356583156
logit_signal,10,0.55,up,568,0.47293921731890093,0.7059859154929577,0.4073122394197239,0.613250899501594,0.4073122394197239,0.613250899501594,0.7059859154929577,0.4073122394197239
logit_signal,10,0.55,down,534,0.4446294754371357,0.601123595505618,-0.1250318190404276,-0.4522471735762812,0.1250318190404276,0.4522471735762812,0.601123595505618,0.1250318190404276
logit_signal,10,0.55,both,1102,0.9175686927560366,0.6551724137931034,0.14935241435827118,0.25018905439488925,0.2705266273665985,0.5483512770543264,0.6551724137931034,0.2705266273665985
logit_signal,10,0.6,up,512,0.42631140716069943,0.71484375,0.42133404939561236,0.6134469805485487,0.42133404939561236,0.6134469805485487,0.71484375,0.42133404939561236
logit_signal,10,0.6,down,475,0.395503746877602,0.6105263157894737,-0.14189987922577438,-0.4687758887544913,0.14189987922577438,0.4687758887544913,0.6105263157894737,0.14189987922577438
logit_signal,10,0.6,both,987,0.8218151540383014,0.6646403242147924,0.1502741546690078,0.2422584299877073,0.2868545855347481,0.5489719289653028,0.6646403242147924,0.2868545855347481
logit_signal,10,0.65,up,443,0.3688592839300583,0.7291196388261851,0.42919173669232924,0.613250899501594,0.42919173669232924,0.613250899501594,0.7291196388261851,0.42919173669232924
logit_signal,10,0.65,down,403,0.33555370524562866,0.6352357320099256,-0.2204880728941195,-0.5483512770543264,0.2204880728941195,0.5483512770543264,0.6352357320099256,0.2204880728941195
logit_signal,10,0.65,both,846,0.704412989175687,0.6843971631205674,0.11971069264582941,0.22602422118711551,0.32977379755441133,0.549317836572305,0.6843971631205674,0.32977379755441133
logit_signal,10,0.7,up,364,0.30308076602830974,0.75,0.4554602239989918,0.6461038749394632,0.4554602239989918,0.6461038749394632,0.75,0.4554602239989918
logit_signal,10,0.7,down,339,0.28226477935054123,0.696165191740413,-0.394502627305386,-0.5654587122239096,0.394502627305386,0.5654587122239096,0.696165191740413,0.394502627305386
logit_signal,10,0.7,both,703,0.585345545378851,0.7240398293029872,0.045591935816653155,0.096791444281763,0.42606530895043937,0.5977773990073487,0.7240398293029872,0.42606530895043937
logit_signal,10,0.75,up,262,0.21815154038301415,0.7595419847328244,0.5566836101719094,0.7432847855270985,0.5566836101719094,0.7432847855270985,0.7595419847328244,0.5566836101719094
logit_signal,10,0.75,down,243,0.20233139050791007,0.7613168724279835,-0.6466706186189988,-0.7434385487425921,0.6466706186189988,0.7434385487425921,0.7613168724279835,0.6466706186189988
logit_signal,10,0.75,both,505,0.42048293089092426,0.7603960396039604,-0.022356147444309842,0.03227917613868314,0.5999842894840731,0.7432847855270985,0.7603960396039604,0.5999842894840731
