fold_name,move_feature_set,move_threshold,direction_threshold,n_signals,n_signal_runs,directional_precision,mean_signed_return_bps,median_signed_return_bps,mean_net_return_bps,median_net_return_bps,trimmed_mean_net_return_bps
fold_1_tuesday_late,reduced_trade_flow,0.7,0.55,19,7,0.42105263157894735,-0.9799968033512223,-1.1008658583255837,-1.9799968033512223,-2.1008658583255837,-2.0752148220208797
fold_1_tuesday_late,reduced_trade_flow,0.7,0.6,12,5,0.3333333333333333,-0.6182340974909365,-1.2305258282890863,-1.6182340974909366,-2.2305258282890863,-1.8248962239126858
fold_1_tuesday_late,reduced_trade_flow,0.7,0.65,6,5,0.3333333333333333,0.15136441920859944,-0.43263230094958693,-0.8486355807914006,-1.432632300949587,-0.8486355807914006
fold_1_tuesday_late,reduced_trade_flow,0.7,0.7,0,0,,,,,,
fold_1_tuesday_late,reduced_trade_flow,0.75,0.55,12,6,0.75,1.2746881721989456,1.163724172786318,0.2746881721989456,0.1637241727863179,0.3138715933194156
fold_1_tuesday_late,reduced_trade_flow,0.75,0.6,7,3,0.8571428571428571,3.003954692855399,2.8178428943004263,2.003954692855399,1.8178428943004263,2.003954692855399
fold_1_tuesday_late,reduced_trade_flow,0.75,0.65,3,2,0.6666666666666666,2.544864239703385,0.5294849124060086,1.5448642397033854,-0.4705150875939914,1.5448642397033854
fold_1_tuesday_late,reduced_trade_flow,0.75,0.7,0,0,,,,,,
fold_2_wednesday_early,medium_trade_flow,0.5,0.55,577,18,0.5268630849220104,0.2878171544752114,0.09744443840054018,-0.7121828455247886,-0.9025555615994598,-0.7433723533166
fold_2_wednesday_early,medium_trade_flow,0.5,0.6,487,18,0.5749486652977412,0.5466609965212916,0.4372466095170502,-0.4533390034787085,-0.5627533904829498,-0.5117400013460266
fold_2_wednesday_early,medium_trade_flow,0.5,0.65,263,18,0.623574144486692,0.6772169967282462,0.6325967366116458,-0.32278300327175363,-0.36740326338835416,-0.31593185827564596
fold_2_wednesday_early,medium_trade_flow,0.5,0.7,43,14,0.5813953488372093,0.8380506847883641,0.7541392514065492,-0.16194931521163597,-0.24586074859345075,-0.06784154759188864
fold_2_wednesday_early,medium_trade_flow,0.55,0.55,312,18,0.5576923076923077,0.5691317018961735,0.4030887246092574,-0.43086829810382654,-0.5969112753907426,-0.5483302698203597
fold_2_wednesday_early,medium_trade_flow,0.55,0.6,252,18,0.6071428571428571,0.754304437297093,0.5527717282971523,-0.24569556270290713,-0.44722827170284774,-0.3403609824867677
fold_2_wednesday_early,medium_trade_flow,0.55,0.65,128,18,0.5859375,0.8200551115168305,0.6069868350389029,-0.17994488848316942,-0.39301316496109706,-0.3080516125301683
fold_2_wednesday_early,medium_trade_flow,0.55,0.7,29,13,0.5172413793103449,0.4382976929890716,0.4346261852616884,-0.5617023070109284,-0.5653738147383116,-0.3063714538176878
fold_2_wednesday_early,medium_trade_flow,0.6,0.55,151,17,0.5761589403973509,0.5817958346621206,0.1781597234307153,-0.4182041653378793,-0.8218402765692847,-0.4714512772921155
fold_2_wednesday_early,medium_trade_flow,0.6,0.6,124,17,0.5564516129032258,0.5230725177921809,0.16153302919708068,-0.47692748220781905,-0.8384669708029193,-0.5728866305899074
fold_2_wednesday_early,medium_trade_flow,0.6,0.65,65,15,0.6,1.0676227899240056,1.1526114360160822,0.06762278992400539,0.15261143601608218,0.03386420441870906
fold_2_wednesday_early,medium_trade_flow,0.6,0.7,18,11,0.3888888888888889,-0.24740857707619382,-0.06462154836905931,-1.247408577076194,-1.0646215483690593,-1.1007454866602115
fold_2_wednesday_early,medium_trade_flow,0.65,0.55,65,15,0.5384615384615384,0.43813448575754566,0.40244655308496746,-0.5618655142424543,-0.5975534469150325,-0.6729779677192541
fold_2_wednesday_early,medium_trade_flow,0.65,0.6,55,15,0.6,1.0471983286945379,0.9518024961430172,0.047198328694537973,-0.04819750385698285,-0.11307638766046052
fold_2_wednesday_early,medium_trade_flow,0.65,0.65,35,11,0.6,1.0492653640711123,1.4170703841154264,0.049265364071112164,0.4170703841154264,0.1600448497172084
fold_2_wednesday_early,medium_trade_flow,0.65,0.7,14,10,0.5,-0.40538897519735795,0.22186938267054757,-1.4053889751973578,-0.7781306173294524,-1.0743263493336679
fold_2_wednesday_early,medium_trade_flow,0.7,0.55,39,12,0.6410256410256411,1.1552456664637873,1.4170703841154264,0.15524566646378718,0.4170703841154264,0.07846356362036506
fold_2_wednesday_early,medium_trade_flow,0.7,0.6,30,12,0.6,0.90314402265231,1.208615446873229,-0.09685597734769018,0.20861544687322908,-0.19663769721060267
fold_2_wednesday_early,medium_trade_flow,0.7,0.65,22,10,0.5909090909090909,0.7664205120222983,1.4423475731656366,-0.23357948797770173,0.44234757316563655,0.03412964795453662
fold_2_wednesday_early,medium_trade_flow,0.7,0.7,9,8,0.3333333333333333,-1.684483613843361,-0.8235217179630716,-2.6844836138433608,-1.8235217179630716,-2.6844836138433608
fold_2_wednesday_early,medium_trade_flow,0.75,0.55,28,12,0.5714285714285714,0.8751404862784268,0.9271584968162383,-0.1248595137215733,-0.0728415031837617,-0.19514885432588377
fold_2_wednesday_early,medium_trade_flow,0.75,0.6,22,11,0.5454545454545454,0.35333376561454766,0.2428206974092184,-0.6466662343854523,-0.7571793025907816,-0.6056072939930469
fold_2_wednesday_early,medium_trade_flow,0.75,0.65,12,9,0.6666666666666666,1.482283933045651,1.6422235417262732,0.4822839330456509,0.6422235417262732,0.6146585235063959
fold_2_wednesday_early,medium_trade_flow,0.75,0.7,5,5,0.2,-1.7860329898062854,-0.008077009439055871,-2.7860329898062854,-1.0080770094390559,-2.7860329898062854
fold_2_wednesday_early,reduced_trade_flow,0.5,0.55,528,18,0.5492424242424242,0.38527549511136616,0.23491303729139545,-0.6147245048886336,-0.7650869627086045,-0.6445821948124654
fold_2_wednesday_early,reduced_trade_flow,0.5,0.6,452,18,0.5929203539823009,0.6517541283697077,0.5094063544364147,-0.3482458716302923,-0.4905936455635853,-0.3989890562853422
fold_2_wednesday_early,reduced_trade_flow,0.5,0.65,243,18,0.6213991769547325,0.7678206033775443,0.6167444495019936,-0.2321793966224557,-0.3832555504980064,-0.3079042309273276
fold_2_wednesday_early,reduced_trade_flow,0.5,0.7,40,14,0.65,0.9844407544734869,1.0470014643793046,-0.015559245526513176,0.047001464379304636,0.12396864272886615
fold_2_wednesday_early,reduced_trade_flow,0.55,0.55,279,18,0.5591397849462365,0.5354614641891849,0.4024310052164193,-0.464538535810815,-0.5975689947835807,-0.5666676206758625
fold_2_wednesday_early,reduced_trade_flow,0.55,0.6,229,18,0.5895196506550219,0.6304836461358125,0.516727018766705,-0.3695163538641875,-0.483272981233295,-0.4576941498852753
