model,horizon,threshold,signal_group,n_signals,coverage,precision,mean_future_return_bps,median_future_return_bps,mean_signed_return_bps,median_signed_return_bps,positive_signed_return_share,break_even_round_trip_cost_bps
logit_signal_static,5,0.7,down,282,0.3290548424737456,0.7978723404255319,-0.43514038508340935,-0.5489719289653028,0.43514038508340935,0.5489719289653028,0.7978723404255319,0.43514038508340935
logit_signal_static,5,0.7,both,601,0.7012835472578763,0.800332778702163,0.051333973405616566,0.06463387736133086,0.45968534975676945,0.5485149361406094,0.800332778702163,0.45968534975676945
logit_signal_static,5,0.75,up,264,0.3080513418903151,0.8143939393939394,0.4954687448776761,0.5406870931068397,0.4954687448776761,0.5406870931068397,0.8143939393939394,0.4954687448776761
logit_signal_static,5,0.75,down,242,0.2823803967327888,0.8512396694214877,-0.5167596046003966,-0.5649307191862851,0.5167596046003966,0.5649307191862851,0.8512396694214877,0.5167596046003966
logit_signal_static,5,0.75,both,506,0.5904317386231038,0.8320158102766798,0.011359534257728296,-0.016149831678635707,0.5056513299624554,0.549317836572305,0.8320158102766798,0.5056513299624554
logit_signal_static,5,0.8,up,196,0.22870478413068845,0.8469387755102041,0.5966218487204286,0.6381624877183079,0.5966218487204286,0.6381624877183079,0.8469387755102041,0.5966218487204286
logit_signal_static,5,0.8,down,197,0.22987164527421236,0.8984771573604061,-0.6609714702763472,-0.612896800276097,0.6609714702763472,0.612896800276097,0.8984771573604061,0.6609714702763472
logit_signal_static,5,0.8,both,393,0.45857642940490084,0.8727735368956743,-0.03377480227795526,-0.06460819571119103,0.6288785292459146,0.6138889135698378,0.8727735368956743,0.6288785292459146
logit_signal_static,5,0.85,up,129,0.15052508751458576,0.8604651162790697,0.6361824881979208,0.6784112577506995,0.6361824881979208,0.6784112577506995,0.8604651162790697,0.6361824881979208
logit_signal_static,5,0.85,down,121,0.1411901983663944,0.9090909090909091,-0.6729202623014319,-0.5976982157096522,0.6729202623014319,0.5976982157096522,0.9090909090909091,0.6729202623014319
logit_signal_static,5,0.85,both,250,0.29171528588098017,0.884,0.0025767569562340498,-0.024238556537437006,0.6539635708640201,0.6380156144780713,0.884,0.6539635708640201
logit_signal_static,5,0.9,up,7,0.008168028004667444,1.0,0.8727900664630616,0.8329034042309225,0.8727900664630616,0.8329034042309225,1.0,0.8727900664630616
logit_signal_static,5,0.9,down,3,0.003500583430571762,1.0,-1.1611058384985995,-0.977103477680652,1.1611058384985995,0.977103477680652,1.0,1.1611058384985995
logit_signal_static,5,0.9,both,10,0.011668611435239206,1.0,0.2626212949745632,0.6382716232955499,0.9592847980737229,0.8963442032849933,1.0,0.9592847980737229
logit_signal_static,5,0.95,up,5,0.005834305717619603,1.0,0.8531532747575454,0.7515868179752694,0.8531532747575454,0.7515868179752694,1.0,0.8531532747575454
logit_signal_static,5,0.95,down,3,0.003500583430571762,1.0,-1.1611058384985995,-0.977103477680652,1.1611058384985995,0.977103477680652,1.0,1.1611058384985995
logit_signal_static,5,0.95,both,8,0.009334889148191364,1.0,0.09780610728649108,0.27862410860834963,0.9686354861604407,0.8963442032849933,1.0,0.9686354861604407
logit_full_static,5,0.5,up,458,0.5350467289719626,0.7489082969432315,0.4646531985914029,0.53285925007307,0.4646531985914029,0.53285925007307,0.7489082969432315,0.4646531985914029
logit_full_static,5,0.5,down,398,0.4649532710280374,0.7110552763819096,-0.27225588286365526,-0.4603436157074592,0.27225588286365526,0.4603436157074592,0.7110552763819096,0.27225588286365526
logit_full_static,5,0.5,both,856,1.0,0.7313084112149533,0.12202491071860715,0.1129222586704337,0.37519743730677263,0.5004977136180422,0.7313084112149533,0.37519743730677263
logit_full_static,5,0.55,up,426,0.4976635514018692,0.7629107981220657,0.4819222060267917,0.5485149361406094,0.4819222060267917,0.5485149361406094,0.7629107981220657,0.4819222060267917
logit_full_static,5,0.55,down,376,0.4392523364485981,0.723404255319149,-0.29779262091497316,-0.4684268241328393,0.29779262091497316,0.4684268241328393,0.723404255319149,0.29779262091497316
logit_full_static,5,0.55,both,802,0.9369158878504673,0.7443890274314214,0.11637011758526601,0.10485685147609836,0.3955971137549167,0.5010436241126293,0.7443890274314214,0.3955971137549167
logit_full_static,5,0.6,up,400,0.4672897196261682,0.77,0.4739999084694635,0.5406870931068397,0.4739999084694635,0.5406870931068397,0.77,0.4739999084694635
logit_full_static,5,0.6,down,356,0.4158878504672897,0.7359550561797753,-0.32826266374972485,-0.4926339015265402,0.32826266374972485,0.4926339015265402,0.7359550561797753,0.32826266374972485
logit_full_static,5,0.6,both,756,0.883177570093458,0.753968253968254,0.09621488768899913,0.096791444281763,0.4053723170405919,0.5166744571472037,0.753968253968254,0.4053723170405919
logit_full_static,5,0.65,up,367,0.4287383177570093,0.771117166212534,0.4793012773087371,0.53285925007307,0.4793012773087371,0.53285925007307,0.771117166212534,0.4793012773087371
logit_full_static,5,0.65,down,327,0.3820093457943925,0.7553516819571865,-0.3723589076780582,-0.5003538793157958,0.3723589076780582,0.5003538793157958,0.7553516819571865,0.3723589076780582
logit_full_static,5,0.65,both,694,0.8107476635514018,0.7636887608069164,0.07801470599651511,0.06463387736133086,0.4289120051628696,0.5166744571472037,0.7636887608069164,0.4289120051628696
logit_full_static,5,0.7,up,332,0.3878504672897196,0.786144578313253,0.46983209146456284,0.53285925007307,0.46983209146456284,0.53285925007307,0.786144578313253,0.46983209146456284
logit_full_static,5,0.7,down,288,0.3364485981308411,0.7847222222222222,-0.42515526826796995,-0.5014457003049699,0.42515526826796995,0.5014457003049699,0.7847222222222222,0.42515526826796995
logit_full_static,5,0.7,both,620,0.7242990654205608,0.785483870967742,0.05409602758880568,0.06460184653556134,0.4490789864958229,0.53285925007307,0.785483870967742,0.4490789864958229
logit_full_static,5,0.75,up,281,0.3282710280373832,0.8113879003558719,0.5149086828626004,0.5651500998293812,0.5149086828626004,0.5651500998293812,0.8113879003558719,0.5149086828626004
logit_full_static,5,0.75,down,255,0.29789719626168226,0.8235294117647058,-0.4765054119556195,-0.5489719289653028,0.4765054119556195,0.5489719289653028,0.8235294117647058,0.4765054119556195
logit_full_static,5,0.75,both,536,0.6261682242990654,0.8171641791044776,0.043247126559156183,0.03226849973225754,0.4966384700243912,0.5493018615676526,0.8171641791044776,0.4966384700243912
logit_full_static,5,0.8,up,222,0.25934579439252337,0.8468468468468469,0.5883069416182581,0.5894200409761741,0.5883069416182581,0.5894200409761741,0.8468468468468469,0.5883069416182581
logit_full_static,5,0.8,down,201,0.23481308411214954,0.8955223880597015,-0.6484772616156537,-0.5976982157096522,0.6484772616156537,0.5976982157096522,0.8955223880597015,0.6484772616156537
logit_full_static,5,0.8,both,423,0.4941588785046729,0.8699763593380615,0.0006151571028532998,-0.016149831678635707,0.6168985121134746,0.5976982157096522,0.8699763593380615,0.6168985121134746
logit_full_static,5,0.85,up,148,0.17289719626168223,0.8513513513513513,0.5857898395643717,0.6461038749394632,0.5857898395643717,0.6461038749394632,0.8513513513513513,0.5857898395643717
logit_full_static,5,0.85,down,130,0.15186915887850466,0.9153846153846154,-0.6477038756216643,-0.5654587122239096,0.6477038756216643,0.5654587122239096,0.9153846153846154,0.6477038756216643
logit_full_static,5,0.85,both,278,0.3247663551401869,0.8812949640287769,0.008976231743563469,-0.016149831678635707,0.6147424463537532,0.5976982157096522,0.8812949640287769,0.6147424463537532
logit_full_static,5,0.9,up,37,0.04322429906542056,0.8648648648648649,0.889334911524953,0.7917010342994857,0.889334911524953,0.7917010342994857,0.8648648648648649,0.889334911524953
logit_full_static,5,0.9,down,32,0.037383177570093455,0.9375,-0.6164360155416424,-0.47661855436142986,0.6164360155416424,0.47661855436142986,0.9375,0.6164360155416424
logit_full_static,5,0.9,both,69,0.08060747663551401,0.8985507246376812,0.19100636563899573,-0.032327281396238305,0.7627731046921133,0.7432847855270985,0.8985507246376812,0.7627731046921133
logit_full_static,5,0.95,up,1,0.0011682242990654205,1.0,2.0934097198876955,2.0934097198876955,2.0934097198876955,2.0934097198876955,1.0,2.0934097198876955
logit_full_static,5,0.95,down,2,0.002336448598130841,1.0,-0.9531351327712878,-0.9531351327712878,0.9531351327712878,0.9531351327712878,1.0,0.9531351327712878
logit_full_static,5,0.95,both,3,0.0035046728971962616,1.0,0.062379818115039974,-0.9291667878619236,1.3332266618100903,0.977103477680652,1.0,1.3332266618100903
logit_dynamic_compact,5,0.5,up,428,0.5107398568019093,0.7476635514018691,0.4577548791378386,0.53285925007307,0.4577548791378386,0.53285925007307,0.7476635514018691,0.4577548791378386
logit_dynamic_compact,5,0.5,down,410,0.4892601431980907,0.6780487804878049,-0.20994576426035283,-0.4363354578112988,0.20994576426035283,0.4363354578112988,0.6780487804878049,0.20994576426035283
logit_dynamic_compact,5,0.5,both,838,1.0,0.7136038186157518,0.13107556673538215,0.14536667415021576,0.33651175610708783,0.4684661690701475,0.7136038186157518,0.33651175610708783
logit_dynamic_compact,5,0.55,up,404,0.4821002386634845,0.7648514851485149,0.48078859905438187,0.53285925007307,0.48078859905438187,0.53285925007307,0.7648514851485149,0.48078859905438187
logit_dynamic_compact,5,0.55,down,377,0.4498806682577566,0.6896551724137931,-0.22555574536026912,-0.43646697763577436,0.22555574536026912,0.43646697763577436,0.6896551724137931,0.22555574536026912
logit_dynamic_compact,5,0.55,both,781,0.931980906921241,0.7285531370038413,0.13982596417048507,0.20978789636805217,0.3575840077065195,0.48469220833124993,0.7285531370038413,0.3575840077065195
logit_dynamic_compact,5,0.6,up,372,0.4439140811455847,0.7849462365591398,0.5090041754701586,0.5493338115769575,0.5090041754701586,0.5493338115769575,0.7849462365591398,0.5090041754701586
logit_dynamic_compact,5,0.6,down,353,0.4212410501193317,0.7138810198300283,-0.2647280622497575,-0.46838747919553114,0.2647280622497575,0.46838747919553114,0.7138810198300283,0.2647280622497575
logit_dynamic_compact,5,0.6,both,725,0.8651551312649165,0.7503448275862069,0.13227661696653048,0.17764527951991127,0.39006697827457015,0.5163618114933932,0.7503448275862069,0.39006697827457015
logit_dynamic_compact,5,0.65,up,339,0.4045346062052506,0.7935103244837758,0.5209680225430348,0.5493338115769575,0.5209680225430348,0.5493338115769575,0.7935103244837758,0.5209680225430348
logit_dynamic_compact,5,0.65,down,323,0.3854415274463007,0.7337461300309598,-0.3107620312499604,-0.4849139237372846,0.3107620312499604,0.4849139237372846,0.7337461300309598,0.3107620312499604
logit_dynamic_compact,5,0.65,both,662,0.7899761336515513,0.7643504531722054,0.11515411412137701,0.1129222586704337,0.418405280567713,0.53285925007307,0.7643504531722054,0.418405280567713
logit_dynamic_compact,5,0.7,up,293,0.3496420047732697,0.8191126279863481,0.5665207324851045,0.5493338115769575,0.5665207324851045,0.5493338115769575,0.8191126279863481,0.5665207324851045
logit_dynamic_compact,5,0.7,down,290,0.3460620525059666,0.7586206896551724,-0.36245314524963046,-0.5489719289653028,0.36245314524963046,0.5489719289653028,0.7586206896551724,0.36245314524963046
logit_dynamic_compact,5,0.7,both,583,0.6957040572792362,0.7890222984562607,0.10442394939235466,0.1129222586704337,0.4650119841175445,0.5493018615676526,0.7890222984562607,0.4650119841175445
logit_dynamic_compact,5,0.75,up,248,0.29594272076372313,0.8387096774193549,0.555065215026354,0.5572419557031694,0.555065215026354,0.5572419557031694,0.8387096774193549,0.555065215026354
logit_dynamic_compact,5,0.75,down,262,0.3126491646778043,0.7824427480916031,-0.39604460651410267,-0.5489719289653028,0.39604460651410267,0.5489719289653028,0.7824427480916031,0.39604460651410267
logit_dynamic_compact,5,0.75,both,510,0.6085918854415274,0.8098039215686275,0.0664558557251782,0.07261148863624278,0.473372274967119,0.549317836572305,0.8098039215686275,0.473372274967119
logit_dynamic_compact,5,0.8,up,192,0.22911694510739858,0.8645833333333334,0.5683702391289999,0.5810626829449994,0.5683702391289999,0.5810626829449994,0.8645833333333334,0.5683702391289999
logit_dynamic_compact,5,0.8,down,212,0.2529832935560859,0.8349056603773585,-0.4717734583750217,-0.5652181957849223,0.4717734583750217,0.5652181957849223,0.8349056603773585,0.4717734583750217
logit_dynamic_compact,5,0.8,both,404,0.4821002386634845,0.849009900990099,0.02255225925065197,-0.016149831678635707,0.5176808393274074,0.5654587122239096,0.849009900990099,0.5176808393274074
logit_dynamic_compact,5,0.85,up,127,0.1515513126491647,0.9133858267716536,0.7399092922330957,0.6944932339392196,0.7399092922330957,0.6944932339392196,0.9133858267716536,0.7399092922330957
logit_dynamic_compact,5,0.85,down,158,0.18854415274463007,0.8860759493670886,-0.6181095008789412,-0.5976982157096522,0.6181095008789412,0.5976982157096522,0.8860759493670886,0.6181095008789412
logit_dynamic_compact,5,0.85,both,285,0.34009546539379476,0.8982456140350877,-0.01295726675533185,-0.06460819571119103,0.6723851973771083,0.6777161289173161,0.8982456140350877,0.6723851973771083
logit_dynamic_compact,5,0.9,up,50,0.059665871121718374,0.94,0.8101616240641542,0.7432847855270985,0.8101616240641542,0.7432847855270985,0.94,0.8101616240641542
logit_dynamic_compact,5,0.9,down,67,0.07995226730310262,0.9402985074626866,-0.7329293354180118,-0.5976982157096522,0.7329293354180118,0.5976982157096522,0.9402985074626866,0.7329293354180118
logit_dynamic_compact,5,0.9,both,117,0.13961813842482101,0.9401709401709402,-0.07348875444272719,-0.12923810100762267,0.7659345869761923,0.6782940259264514,0.9401709401709402,0.7659345869761923
logit_dynamic_compact,5,0.95,up,4,0.00477326968973747,0.75,0.7394452633041615,0.46448976452007074,0.7394452633041615,0.46448976452007074,0.75,0.7394452633041615
logit_dynamic_compact,5,0.95,down,13,0.015513126491646777,0.9230769230769231,-1.1561715824920809,-0.977103477680652,1.1561715824920809,0.977103477680652,0.9230769230769231,1.1561715824920809
logit_dynamic_compact,5,0.95,both,17,0.02028639618138425,0.8823529411764706,-0.7101440893635533,-0.6456522984821245,1.0581183309184528,0.9291667878619236,0.8823529411764706,1.0581183309184528
logit_dynamic_full,5,0.5,up,429,0.5119331742243437,0.745920745920746,0.4584247468017735,0.53285925007307,0.4584247468017735,0.53285925007307,0.745920745920746,0.4584247468017735
logit_dynamic_full,5,0.5,down,409,0.4880668257756563,0.6772616136919315,-0.21228090819978138,-0.43646697763577436,0.21228090819978138,0.43646697763577436,0.6772616136919315,0.21228090819978138
logit_dynamic_full,5,0.5,both,838,1.0,0.7124105011933174,0.13107556673538215,0.14536667415021576,0.33829010481106375,0.4764972953485991,0.7124105011933174,0.33829010481106375
logit_dynamic_full,5,0.55,up,400,0.477326968973747,0.7675,0.49234468174125795,0.5489243738587835,0.49234468174125795,0.5489243738587835,0.7675,0.49234468174125795
logit_dynamic_full,5,0.55,down,388,0.4630071599045346,0.6855670103092784,-0.23200059138146123,-0.45213030072321914,0.23200059138146123,0.45213030072321914,0.6855670103092784,0.23200059138146123
logit_dynamic_full,5,0.55,both,788,0.9403341288782816,0.7271573604060914,0.13568736451839625,0.20978789636805217,0.36415495197019054,0.5001997239917344,0.7271573604060914,0.36415495197019054
logit_dynamic_full,5,0.6,up,375,0.44749403341288785,0.7786666666666666,0.5153935118209763,0.5485149361406094,0.5153935118209763,0.5485149361406094,0.7786666666666666,0.5153935118209763
logit_dynamic_full,5,0.6,down,360,0.4295942720763723,0.7,-0.2613531506787639,-0.4683231849855751,0.2613531506787639,0.4683231849855751,0.7,0.2613531506787639
logit_dynamic_full,5,0.6,both,735,0.8770883054892601,0.7401360544217687,0.13494616692314435,0.20978789636805217,0.3909655798329539,0.5006415479202886,0.7401360544217687,0.3909655798329539
logit_dynamic_full,5,0.65,up,352,0.4200477326968974,0.7840909090909091,0.5106335690284804,0.5485149361406094,0.5106335690284804,0.5485149361406094,0.7840909090909091,0.5106335690284804
logit_dynamic_full,5,0.65,down,335,0.3997613365155131,0.7253731343283583,-0.3034695379653893,-0.4845246853213414,0.3034695379653893,0.4845246853213414,0.7253731343283583,0.3034695379653893
logit_dynamic_full,5,0.65,both,687,0.8198090692124105,0.7554585152838428,0.11365461583641882,0.1129222586704337,0.4096147183645277,0.5249564286158304,0.7554585152838428,0.4096147183645277
logit_dynamic_full,5,0.7,up,313,0.373508353221957,0.7987220447284346,0.511577423994317,0.5485149361406094,0.511577423994317,0.5485149361406094,0.7987220447284346,0.511577423994317
logit_dynamic_full,5,0.7,down,303,0.3615751789976134,0.7491749174917491,-0.3337119230225099,-0.5331175015210743,0.3337119230225099,0.5331175015210743,0.7491749174917491,0.3337119230225099
logit_dynamic_full,5,0.7,both,616,0.7350835322195705,0.7743506493506493,0.09579386531558563,0.096791444281763,0.4240883869903275,0.5485149361406094,0.7743506493506493,0.4240883869903275
logit_dynamic_full,5,0.75,up,271,0.3233890214797136,0.8413284132841329,0.5773449172976939,0.5654559715795315,0.5773449172976939,0.5654559715795315,0.8413284132841329,0.5773449172976939
logit_dynamic_full,5,0.75,down,270,0.3221957040572792,0.774074074074074,-0.40639786210738005,-0.5493018615676526,0.40639786210738005,0.5493018615676526,0.774074074074074,0.40639786210738005
logit_dynamic_full,5,0.75,both,541,0.6455847255369929,0.8077634011090573,0.08638271685523555,0.096791444281763,0.492029381435615,0.5493338115769575,0.8077634011090573,0.492029381435615
logit_dynamic_full,5,0.8,up,223,0.26610978520286394,0.8654708520179372,0.6152380257718115,0.597924233303182,0.6152380257718115,0.597924233303182,0.8654708520179372,0.6152380257718115
logit_dynamic_full,5,0.8,down,225,0.2684964200477327,0.8222222222222222,-0.5196630971044107,-0.5654587122239096,0.5196630971044107,0.5654587122239096,0.8222222222222222,0.5196630971044107
logit_dynamic_full,5,0.8,both,448,0.5346062052505967,0.84375,0.045254202898708774,0.08872230292222838,0.5672372245437642,0.5810626829449994,0.84375,0.5672372245437642
logit_dynamic_full,5,0.85,up,148,0.1766109785202864,0.8986486486486487,0.6486674073413145,0.654115955972534,0.6486674073413145,0.654115955972534,0.8986486486486487,0.6486674073413145
logit_dynamic_full,5,0.85,down,165,0.19689737470167065,0.8909090909090909,-0.6704649220817714,-0.5976982157096522,0.6704649220817714,0.5976982157096522,0.8909090909090909,0.6704649220817714
logit_dynamic_full,5,0.85,both,313,0.373508353221957,0.8945686900958466,-0.04672183979865093,-0.032327281396238305,0.6601581100000218,0.6136430615955035,0.8945686900958466,0.6601581100000218
logit_dynamic_full,5,0.9,up,82,0.09785202863961814,0.9512195121951219,0.8343608634912069,0.7432685723740562,0.8343608634912069,0.7432685723740562,0.9512195121951219,0.8343608634912069
logit_dynamic_full,5,0.9,down,92,0.10978520286396182,0.9130434782608695,-0.6607411418641446,-0.5654587122239096,0.6607411418641446,0.5654587122239096,0.9130434782608695,0.6607411418641446
logit_dynamic_full,5,0.9,both,174,0.20763723150357996,0.9310344827586207,0.043847159510216456,-0.016149831678635707,0.742561930217128,0.6780280831208962,0.9310344827586207,0.742561930217128
logit_dynamic_full,5,0.95,up,10,0.011933174224343675,0.8,0.7102814979466077,0.7432847855270985,0.7102814979466077,0.7432847855270985,0.8,0.7102814979466077
logit_dynamic_full,5,0.95,down,17,0.02028639618138425,0.8823529411764706,-1.0369923798822673,-0.977103477680652,1.0369923798822673,0.977103477680652,0.8823529411764706,1.0369923798822673
logit_dynamic_full,5,0.95,both,27,0.032219570405727926,0.8518518518518519,-0.3898539066123137,-0.274350414875002,0.9159883495357269,0.774324059458209,0.8518518518518519,0.9159883495357269
logit_signal_static,10,0.5,up,613,0.5104079933388843,0.6851549755301795,0.38643416866812574,0.597924233303182,0.38643416866812574,0.597924233303182,0.6851549755301795,0.38643416866812574
logit_signal_static,10,0.5,down,588,0.48959200666111574,0.5816326530612245,-0.03911116749830378,-0.3956816271644126,0.03911116749830378,0.3956816271644126,0.5816326530612245,0.03911116749830378
logit_signal_static,10,0.5,both,1201,1.0,0.6344712739383847,0.17809057360912442,0.2581196788020712,0.21638760356583156,0.48469220833124993,0.6344712739383847,0.21638760356583156
logit_signal_static,10,0.55,up,568,0.47293921731890093,0.7059859154929577,0.4073122394197239,0.613250899501594,0.4073122394197239,0.613250899501594,0.7059859154929577,0.4073122394197239
logit_signal_static,10,0.55,down,534,0.4446294754371357,0.601123595505618,-0.1250318190404276,-0.4522471735762812,0.1250318190404276,0.4522471735762812,0.601123595505618,0.1250318190404276
logit_signal_static,10,0.55,both,1102,0.9175686927560366,0.6551724137931034,0.14935241435827118,0.25018905439488925,0.2705266273665985,0.5483512770543264,0.6551724137931034,0.2705266273665985
logit_signal_static,10,0.6,up,512,0.42631140716069943,0.71484375,0.42133404939561236,0.6134469805485487,0.42133404939561236,0.6134469805485487,0.71484375,0.42133404939561236
logit_signal_static,10,0.6,down,475,0.395503746877602,0.6105263157894737,-0.14189987922577438,-0.4687758887544913,0.14189987922577438,0.4687758887544913,0.6105263157894737,0.14189987922577438
logit_signal_static,10,0.6,both,987,0.8218151540383014,0.6646403242147924,0.1502741546690078,0.2422584299877073,0.2868545855347481,0.5489719289653028,0.6646403242147924,0.2868545855347481
logit_signal_static,10,0.65,up,443,0.3688592839300583,0.7291196388261851,0.42919173669232924,0.613250899501594,0.42919173669232924,0.613250899501594,0.7291196388261851,0.42919173669232924
logit_signal_static,10,0.65,down,403,0.33555370524562866,0.6352357320099256,-0.2204880728941195,-0.5483512770543264,0.2204880728941195,0.5483512770543264,0.6352357320099256,0.2204880728941195
logit_signal_static,10,0.65,both,846,0.704412989175687,0.6843971631205674,0.11971069264582941,0.22602422118711551,0.32977379755441133,0.549317836572305,0.6843971631205674,0.32977379755441133
logit_signal_static,10,0.7,up,364,0.30308076602830974,0.75,0.4554602239989918,0.6461038749394632,0.4554602239989918,0.6461038749394632,0.75,0.4554602239989918
logit_signal_static,10,0.7,down,339,0.28226477935054123,0.696165191740413,-0.394502627305386,-0.5654587122239096,0.394502627305386,0.5654587122239096,0.696165191740413,0.394502627305386
logit_signal_static,10,0.7,both,703,0.585345545378851,0.7240398293029872,0.045591935816653155,0.096791444281763,0.42606530895043937,0.5977773990073487,0.7240398293029872,0.42606530895043937
logit_signal_static,10,0.75,up,262,0.21815154038301415,0.7595419847328244,0.5566836101719094,0.7432847855270985,0.5566836101719094,0.7432847855270985,0.7595419847328244,0.5566836101719094
logit_signal_static,10,0.75,down,243,0.20233139050791007,0.7613168724279835,-0.6466706186189988,-0.7434385487425921,0.6466706186189988,0.7434385487425921,0.7613168724279835,0.6466706186189988
logit_signal_static,10,0.75,both,505,0.42048293089092426,0.7603960396039604,-0.022356147444309842,0.03227917613868314,0.5999842894840731,0.7432847855270985,0.7603960396039604,0.5999842894840731
logit_signal_static,10,0.8,up,163,0.1357202331390508,0.7914110429447853,0.7678569521839901,0.7583097437158237,0.7678569521839901,0.7583097437158237,0.7914110429447853,0.7678569521839901
logit_signal_static,10,0.8,down,136,0.11323896752706078,0.8455882352941176,-0.7393742610453832,-0.8728958562509437,0.7393742610453832,0.8728958562509437,0.8455882352941176,0.7393742610453832
logit_signal_static,10,0.8,both,299,0.24895920066611157,0.8160535117056856,0.08229359098266985,0.016134197804440475,0.7549016144085703,0.774324059458209,0.8160535117056856,0.7549016144085703
logit_signal_static,10,0.85,up,5,0.004163197335553705,0.6,-0.047563828098340366,0.5249564286158304,-0.047563828098340366,0.5249564286158304,0.6,-0.047563828098340366
logit_signal_static,10,0.85,down,3,0.002497918401332223,0.6666666666666666,-0.3740261299064092,-0.5251812279216672,0.3740261299064092,0.5251812279216672,0.6666666666666666,0.3740261299064092
logit_signal_static,10,0.85,both,8,0.006661115736885929,0.625,-0.1699871912763662,-0.04018651460824252,0.11053240615344073,0.5250688282687488,0.625,0.11053240615344073
logit_signal_static,10,0.9,up,1,0.0008326394671107411,1.0,2.0934097198876955,2.0934097198876955,2.0934097198876955,2.0934097198876955,1.0,2.0934097198876955
logit_signal_static,10,0.9,down,0,0.0,,,,,,,
logit_signal_static,10,0.9,both,1,0.0008326394671107411,1.0,2.0934097198876955,2.0934097198876955,2.0934097198876955,2.0934097198876955,1.0,2.0934097198876955
logit_signal_static,10,0.95,up,1,0.0008326394671107411,1.0,2.0934097198876955,2.0934097198876955,2.0934097198876955,2.0934097198876955,1.0,2.0934097198876955
logit_signal_static,10,0.95,down,0,0.0,,,,,,,
logit_signal_static,10,0.95,both,1,0.0008326394671107411,1.0,2.0934097198876955,2.0934097198876955,2.0934097198876955,2.0934097198876955,1.0,2.0934097198876955
logit_full_static,10,0.5,up,619,0.5158333333333334,0.691437802907916,0.4160920168415769,0.613250899501594,0.4160920168415769,0.613250899501594,0.691437802907916,0.4160920168415769
logit_full_static,10,0.5,down,581,0.4841666666666667,0.5903614457831325,-0.0727487502433586,-0.4034245906647804,0.0727487502433586,0.4034245906647804,0.5903614457831325,0.0727487502433586
logit_full_static,10,0.5,both,1200,1.0,0.6425,0.17941161211128728,0.2581196788020712,0.24985665193027293,0.5250688282687488,0.6425,0.24985665193027293
logit_full_static,10,0.55,up,564,0.47,0.7127659574468085,0.4288120046704459,0.6295821269697299,0.4288120046704459,0.6295821269697299,0.7127659574468085,0.4288120046704459
logit_full_static,10,0.55,down,540,0.45,0.6,-0.11559480513865197,-0.43646697763577436,0.11559480513865197,0.43646697763577436,0.6,0.11559480513865197
logit_full_static,10,0.55,both,1104,0.92,0.657608695652174,0.16252606508990894,0.2909347166735188,0.2756079396820684,0.5488182276508491,0.657608695652174,0.2756079396820684
