,count,mean,std,min,25%,50%,75%,max
future_mid_change_1e,5111.0,-0.02946585795343633,1.8511543678206077,-15.10000000000582,0.0,0.0,0.0,20.5
future_mid_change_ticks_1e,5111.0,-0.2946585795343633,18.51154367820608,-151.0000000000582,0.0,0.0,0.0,205.0
future_mid_return_1e_bps,5111.0,-0.004591181629127166,0.29827461964673757,-2.437093531938439,0.0,0.0,0.0,3.306886308442891
future_mid_change_5e,5075.0,-0.1254876847290738,5.009549624416438,-27.400000000001455,-0.8000000000029104,0.0,0.0,33.0
future_mid_change_ticks_5e,5075.0,-1.254876847290738,50.09549624416438,-274.00000000001455,-8.000000000029104,0.0,0.0,330.0
future_mid_return_5e_bps,5075.0,-0.019418989458745373,0.8072460137218377,-4.422275680470156,-0.12924279892356783,0.0,0.0,5.330468879349848
future_mid_change_10e,5030.0,-0.21983101391651547,7.426880386011043,-28.299999999995634,-3.5,0.0,2.975000000000364,42.099999999998545
future_mid_change_ticks_10e,5030.0,-2.1983101391651547,74.26880386011042,-282.99999999995634,-35.0,0.0,29.750000000003638,420.99999999998545
future_mid_return_10e_bps,5030.0,-0.03379728325044496,1.1967512600132022,-4.564269511243557,-0.5644999725260003,0.0,0.4798962543201002,6.800386055170193
